,gp,tp,gpg,apg,pmpg,+/-pg,position_C,position_D,position_F,position_L,position_R,position_W,ppg
29601,53,4,0.03773584905660377,0.03773584905660377,0.49056603773584906,-0.3018867924528302,0,1,0,0,0,0,0.08
30530,62,5,0.0,0.08064516129032258,0.7580645161290323,-0.41935483870967744,0,1,0,0,0,0,0.08
14994,46,5,0.021739130434782608,0.08695652173913043,3.152173913043478,-0.34782608695652173,0,1,0,0,0,0,0.11
15588,44,8,0.022727272727272728,0.1590909090909091,3.25,-0.2727272727272727,0,1,0,0,0,0,0.18
17671,9,2,0.0,0.2222222222222222,2.888888888888889,0.2222222222222222,0,1,0,0,0,0,0.22
15623,32,5,0.0625,0.09375,2.46875,-0.125,0,0,0,1,0,0,0.16
16153,56,13,0.125,0.10714285714285714,3.875,0.03571428571428571,0,0,0,1,0,0,0.23
16937,25,4,0.12,0.04,3.16,-0.36,0,0,0,1,0,0,0.16
29092,82,43,0.24390243902439024,0.2804878048780488,0.14634146341463414,-0.17073170731707318,1,0,0,0,0,0,0.52
30116,72,36,0.18055555555555555,0.3194444444444444,0.1388888888888889,0.08333333333333333,1,0,0,0,0,0,0.5
31131,47,21,0.10638297872340426,0.3404255319148936,0.2978723404255319,-0.0851063829787234,1,0,0,0,0,0,0.45
12802,78,57,0.44871794871794873,0.28205128205128205,0.3333333333333333,0.10256410256410256,0,0,0,1,0,0,0.73
13505,63,37,0.2222222222222222,0.36507936507936506,0.4603174603174603,-0.2857142857142857,0,0,0,1,0,0,0.59
14091,69,43,0.2608695652173913,0.36231884057971014,0.2753623188405797,-0.2028985507246377,0,0,0,1,0,0,0.62
15133,2,0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0
15763,2,0,0.0,0.0,3.0,-1.0,0,1,0,0,0,0,0.0
17104,3,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
24104,69,15,0.014492753623188406,0.2028985507246377,1.1594202898550725,0.043478260869565216,0,1,0,0,0,0,0.22
25180,20,4,0.0,0.2,2.1,-0.65,0,1,0,0,0,0,0.2
26125,13,2,0.0,0.15384615384615385,1.3076923076923077,-0.15384615384615385,0,1,0,0,0,0,0.15
33906,58,10,0.017241379310344827,0.15517241379310345,1.293103448275862,-0.46551724137931033,0,1,0,0,0,0,0.17
34769,39,10,0.07692307692307693,0.1794871794871795,0.6153846153846154,0.15384615384615385,0,1,0,0,0,0,0.26
35709,65,8,0.0,0.12307692307692308,0.8153846153846154,-0.2923076923076923,0,1,0,0,0,0,0.12
34594,44,22,0.22727272727272727,0.2727272727272727,0.6363636363636364,0.09090909090909091,0,0,0,1,0,0,0.5
35273,79,48,0.21518987341772153,0.3924050632911392,0.25316455696202533,-0.0379746835443038,0,0,0,1,0,0,0.61
36307,42,17,0.16666666666666666,0.23809523809523808,0.5714285714285714,-0.2857142857142857,0,0,0,1,0,0,0.4
14788,48,30,0.3125,0.3125,0.25,-0.375,1,0,0,0,0,0,0.63
15360,72,36,0.2222222222222222,0.2777777777777778,0.19444444444444445,-0.3055555555555556,1,0,0,0,0,0,0.5
16071,41,21,0.2682926829268293,0.24390243902439024,0.1951219512195122,-0.4146341463414634,1,0,0,0,0,0,0.51
27394,81,30,0.1728395061728395,0.19753086419753085,0.654320987654321,0.12345679012345678,0,0,0,0,1,0,0.37
28369,44,22,0.22727272727272727,0.2727272727272727,0.5681818181818182,0.18181818181818182,0,0,0,0,1,0,0.5
29290,44,22,0.22727272727272727,0.2727272727272727,0.5681818181818182,0.18181818181818182,0,0,0,0,1,0,0.5
16719,53,25,0.24528301886792453,0.22641509433962265,0.11320754716981132,0.05660377358490566,0,0,0,0,1,0,0.47
17405,71,22,0.16901408450704225,0.14084507042253522,0.056338028169014086,-0.08450704225352113,0,0,0,0,1,0,0.31
18201,20,9,0.15,0.3,0.1,0.1,0,0,0,0,1,0,0.45
10994,75,62,0.38666666666666666,0.44,0.5066666666666667,0.26666666666666666,0,0,0,1,0,0,0.83
11622,73,58,0.2602739726027397,0.5342465753424658,0.547945205479452,0.0958904109589041,0,0,0,1,0,0,0.8
12388,34,20,0.2647058823529412,0.3235294117647059,0.38235294117647056,0.11764705882352941,0,0,0,1,0,0,0.59
24540,12,0,0.0,0.0,0.5,-0.08333333333333333,1,0,0,0,0,0,0.0
25313,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
26227,3,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
27904,49,1,0.02040816326530612,0.0,1.530612244897959,-0.10204081632653061,0,0,0,0,1,0,0.02
28965,10,0,0.0,0.0,0.4,-0.4,0,0,0,0,1,0,0.0
29886,10,0,0.0,0.0,0.4,-0.4,0,0,0,0,1,0,0.0
28130,75,51,0.24,0.44,0.6133333333333333,0.13333333333333333,1,0,0,0,0,0,0.68
29051,75,51,0.24,0.44,0.6133333333333333,0.13333333333333333,1,0,0,0,0,0,0.68
30129,61,34,0.22950819672131148,0.32786885245901637,0.29508196721311475,0.13114754098360656,1,0,0,0,0,0,0.56
21242,40,3,0.0,0.075,1.6,0.025,0,1,0,0,0,0,0.08
21968,66,5,0.045454545454545456,0.030303030303030304,1.9090909090909092,-0.18181818181818182,0,1,0,0,0,0,0.08
22755,54,5,0.037037037037037035,0.05555555555555555,1.5555555555555556,-0.14814814814814814,0,1,0,0,0,0,0.09
43234,7,0,0.0,0.0,0.0,-0.14285714285714285,1,0,0,0,0,0,0.0
43910,9,3,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.2222222222222222,1,0,0,0,0,0,0.33
45122,2,0,0.0,0.0,1.0,-1.0,1,0,0,0,0,0,0.0
31610,7,0,0.0,0.0,1.4285714285714286,0.0,0,0,0,0,1,0,0.0
33124,16,4,0.125,0.125,1.5,-0.125,0,0,0,0,1,0,0.25
34238,6,0,0.0,0.0,0.8333333333333334,-0.3333333333333333,0,0,0,0,1,0,0.0
26173,48,1,0.0,0.020833333333333332,0.125,-0.20833333333333334,0,1,0,0,0,0,0.02
27031,5,1,0.0,0.2,1.2,0.6,0,1,0,0,0,0,0.2
28026,6,0,0.0,0.0,0.0,0.16666666666666666,0,1,0,0,0,0,0.0
42044,35,6,0.08571428571428572,0.08571428571428572,0.6285714285714286,-0.17142857142857143,0,1,0,0,0,0,0.17
43064,10,2,0.0,0.2,0.2,0.2,0,1,0,0,0,0,0.2
43842,20,5,0.1,0.15,0.2,0.15,0,1,0,0,0,0,0.25
19600,24,12,0.2916666666666667,0.20833333333333334,0.6666666666666666,0.16666666666666666,0,0,0,0,1,0,0.5
20343,36,11,0.2222222222222222,0.08333333333333333,1.2222222222222223,-0.19444444444444445,0,0,0,0,1,0,0.31
22042,7,2,0.2857142857142857,0.0,2.142857142857143,-0.14285714285714285,0,0,0,0,1,0,0.29
31537,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
32473,8,0,0.0,0.0,0.5,-0.125,0,0,0,1,0,0,0.0
33119,8,4,0.375,0.125,0.5,0.5,0,0,0,1,0,0,0.5
32664,73,41,0.1917808219178082,0.3698630136986301,0.273972602739726,0.0,1,0,0,0,0,0,0.56
33556,82,38,0.1951219512195122,0.2682926829268293,0.21951219512195122,-0.012195121951219513,1,0,0,0,0,0,0.46
34766,29,10,0.13793103448275862,0.20689655172413793,0.20689655172413793,-0.06896551724137931,1,0,0,0,0,0,0.35
21720,59,22,0.1694915254237288,0.2033898305084746,0.7966101694915254,-0.06779661016949153,0,0,0,0,1,0,0.37
22376,78,35,0.2692307692307692,0.1794871794871795,0.7564102564102564,-0.14102564102564102,0,0,0,0,1,0,0.45
23499,47,6,0.0425531914893617,0.0851063829787234,0.8085106382978723,-0.3404255319148936,0,0,0,0,1,0,0.13
42108,39,4,0.02564102564102564,0.07692307692307693,0.41025641025641024,-0.15384615384615385,0,1,0,0,0,0,0.1
43189,2,0,0.0,0.0,1.0,0.5,0,1,0,0,0,0,0.0
44009,3,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,0,0.33
42363,57,66,0.5087719298245614,0.6491228070175439,0.38596491228070173,0.24561403508771928,1,0,0,0,0,0,1.16
43355,38,34,0.4473684210526316,0.4473684210526316,0.42105263157894735,0.10526315789473684,1,0,0,0,0,0,0.9
44201,74,84,0.44594594594594594,0.6891891891891891,0.35135135135135137,0.21621621621621623,1,0,0,0,0,0,1.14
1004,35,18,0.14285714285714285,0.37142857142857144,0.6857142857142857,0.0,0,0,0,1,0,0,0.51
1220,26,5,0.0,0.19230769230769232,1.0769230769230769,0.0,0,0,0,1,0,0,0.19
1390,8,2,0.0,0.25,0.0,0.0,0,0,0,1,0,0,0.25
18214,38,8,0.10526315789473684,0.10526315789473684,0.9473684210526315,-0.07894736842105263,0,0,0,0,1,0,0.21
18882,35,9,0.14285714285714285,0.11428571428571428,0.7714285714285715,0.0,0,0,0,0,1,0,0.26
19525,63,18,0.15873015873015872,0.12698412698412698,0.9365079365079365,-0.06349206349206349,0,0,0,0,1,0,0.29
1971,47,13,0.1276595744680851,0.14893617021276595,1.148936170212766,0.0,0,1,0,0,0,0,0.28
2130,48,16,0.10416666666666667,0.22916666666666666,1.2291666666666667,0.0,0,1,0,0,0,0,0.33
2301,43,9,0.046511627906976744,0.16279069767441862,1.3488372093023255,0.0,0,1,0,0,0,0,0.21
23729,8,0,0.0,0.0,1.5,0.125,0,1,0,0,0,0,0.0
24533,10,0,0.0,0.0,0.6,-0.5,0,1,0,0,0,0,0.0
25274,4,1,0.0,0.25,0.5,0.25,0,1,0,0,0,0,0.25
30115,78,36,0.19230769230769232,0.2692307692307692,0.5641025641025641,0.11538461538461539,1,0,0,0,0,0,0.46
31072,82,25,0.15853658536585366,0.14634146341463414,0.4878048780487805,-0.024390243902439025,1,0,0,0,0,0,0.31
31937,79,23,0.1518987341772152,0.13924050632911392,0.3291139240506329,-0.0379746835443038,1,0,0,0,0,0,0.29
35687,51,9,0.0,0.17647058823529413,2.1176470588235294,0.0392156862745098,0,1,0,0,0,0,0.18
36905,16,0,0.0,0.0,3.0625,-0.125,0,1,0,0,0,0,0.0
38571,9,1,0.0,0.1111111111111111,5.111111111111111,0.1111111111111111,0,1,0,0,0,0,0.11
25206,50,3,0.02,0.04,2.32,0.0,0,0,0,1,0,0,0.06
26005,72,5,0.041666666666666664,0.027777777777777776,3.263888888888889,-0.027777777777777776,0,0,0,1,0,0,0.07
26970,30,2,0.03333333333333333,0.03333333333333333,2.533333333333333,0.0,0,0,0,1,0,0,0.07
5019,2,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
5138,3,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1,0,0,0,0,0,0.67
5297,5,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
15602,34,6,0.11764705882352941,0.058823529411764705,2.2941176470588234,-0.2647058823529412,0,0,0,0,1,0,0.18
16330,14,2,0.07142857142857142,0.07142857142857142,2.0,-0.35714285714285715,0,0,0,0,1,0,0.14
16978,18,2,0.1111111111111111,0.0,1.3333333333333333,-0.3333333333333333,0,0,0,0,1,0,0.11
11927,38,8,0.02631578947368421,0.18421052631578946,1.4473684210526316,-0.3684210526315789,0,1,0,0,0,0,0.21
12571,17,3,0.0,0.17647058823529413,0.8823529411764706,-0.4117647058823529,0,1,0,0,0,0,0.18
13223,18,1,0.05555555555555555,0.0,1.3888888888888888,-0.8888888888888888,0,1,0,0,0,0,0.06
39917,46,24,0.15217391304347827,0.3695652173913043,0.2608695652173913,0.021739130434782608,0,0,0,0,0,1,0.52
40877,50,22,0.16,0.28,0.2,-0.3,0,0,0,0,0,1,0.44
41857,64,17,0.109375,0.15625,0.21875,0.15625,0,0,0,0,0,1,0.27
41891,26,14,0.34615384615384615,0.19230769230769232,0.23076923076923078,-0.34615384615384615,0,0,0,1,0,0,0.54
43062,6,2,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,0,0,1,0,0,0.33
45064,1,0,0.0,0.0,0.0,-1.0,0,0,0,1,0,0,0.0
28617,41,7,0.024390243902439025,0.14634146341463414,0.7317073170731707,-0.07317073170731707,0,1,0,0,0,0,0.17
29538,41,7,0.024390243902439025,0.14634146341463414,0.7317073170731707,-0.07317073170731707,0,1,0,0,0,0,0.17
30748,8,0,0.0,0.0,1.25,-0.125,0,1,0,0,0,0,0.0
2926,46,60,0.6956521739130435,0.6086956521739131,0.13043478260869565,0.0,0,0,0,1,0,0,1.3
3062,46,53,0.3695652173913043,0.782608695652174,0.13043478260869565,0.0,0,0,0,1,0,0,1.15
3246,26,11,0.15384615384615385,0.2692307692307692,0.34615384615384615,0.0,0,0,0,1,0,0,0.42
3186,40,40,0.6,0.4,0.05,0.0,1,0,0,0,0,0,1.0
3313,54,49,0.46296296296296297,0.4444444444444444,0.1111111111111111,0.0,1,0,0,0,0,0,0.91
3449,55,53,0.4727272727272727,0.4909090909090909,0.21818181818181817,0.0,1,0,0,0,0,0,0.96
10098,79,52,0.24050632911392406,0.4177215189873418,0.22784810126582278,-0.13924050632911392,1,0,0,0,0,0,0.66
10615,80,37,0.0875,0.375,0.3625,-0.3125,1,0,0,0,0,0,0.46
11200,51,21,0.09803921568627451,0.3137254901960784,0.23529411764705882,-0.3333333333333333,1,0,0,0,0,0,0.41
26002,41,5,0.07317073170731707,0.04878048780487805,2.8536585365853657,-0.12195121951219512,0,0,0,1,0,0,0.12
26995,43,2,0.0,0.046511627906976744,3.0232558139534884,-0.2558139534883721,0,0,0,1,0,0,0.05
28046,19,0,0.0,0.0,2.473684210526316,-0.15789473684210525,0,0,0,1,0,0,0.0
25773,68,18,0.10294117647058823,0.16176470588235295,0.2647058823529412,-0.04411764705882353,0,1,0,0,0,0,0.27
26714,70,14,0.04285714285714286,0.15714285714285714,0.37142857142857144,-0.21428571428571427,0,1,0,0,0,0,0.2
27967,1,0,0.0,0.0,4.0,0.0,0,1,0,0,0,0,0.0
16948,16,4,0.0625,0.1875,0.125,-0.1875,1,0,0,0,0,0,0.25
18365,3,1,0.0,0.3333333333333333,0.0,0.0,1,0,0,0,0,0,0.33
18959,14,4,0.21428571428571427,0.07142857142857142,0.14285714285714285,-0.21428571428571427,1,0,0,0,0,0,0.29
25825,71,15,0.028169014084507043,0.18309859154929578,0.7746478873239436,0.04225352112676056,0,1,0,0,0,0,0.21
26891,41,5,0.0,0.12195121951219512,0.5609756097560976,-0.07317073170731707,0,1,0,0,0,0,0.12
27882,35,2,0.0,0.05714285714285714,0.2857142857142857,-0.2,0,1,0,0,0,0,0.06
19342,72,43,0.3472222222222222,0.25,1.4444444444444444,-0.4027777777777778,0,0,0,1,0,0,0.6
20178,47,26,0.23404255319148937,0.3191489361702128,1.1063829787234043,-0.5319148936170213,0,0,0,1,0,0,0.55
20890,33,19,0.3333333333333333,0.24242424242424243,0.8787878787878788,0.0,0,0,0,1,0,0,0.58
1648,47,14,0.06382978723404255,0.23404255319148937,0.7659574468085106,0.0,0,1,0,0,0,0,0.3
1835,42,6,0.047619047619047616,0.09523809523809523,0.5952380952380952,0.0,0,1,0,0,0,0,0.14
2046,4,0,0.0,0.0,0.5,0.0,0,1,0,0,0,0,0.0
36447,29,10,0.10344827586206896,0.2413793103448276,0.27586206896551724,-0.3103448275862069,0,1,0,0,0,0,0.34
38560,6,1,0.0,0.16666666666666666,1.5,-1.1666666666666667,0,1,0,0,0,0,0.17
39439,7,1,0.14285714285714285,0.0,0.8571428571428571,-0.8571428571428571,0,1,0,0,0,0,0.14
42709,64,19,0.0625,0.234375,0.5625,0.109375,0,1,0,0,0,0,0.3
43628,56,14,0.017857142857142856,0.23214285714285715,0.21428571428571427,0.4107142857142857,0,1,0,0,0,0,0.25
44504,76,25,0.05263157894736842,0.27631578947368424,0.3684210526315789,0.27631578947368424,0,1,0,0,0,0,0.33
36355,36,14,0.1388888888888889,0.25,0.3888888888888889,0.027777777777777776,1,0,0,0,0,0,0.39
37314,62,17,0.06451612903225806,0.20967741935483872,0.3387096774193548,-0.20967741935483872,1,0,0,0,0,0,0.27
38542,38,1,0.02631578947368421,0.0,0.05263157894736842,-0.21052631578947367,1,0,0,0,0,0,0.03
32844,61,21,0.06557377049180328,0.2786885245901639,0.22950819672131148,-0.11475409836065574,1,0,0,0,0,0,0.34
34041,7,3,0.14285714285714285,0.2857142857142857,0.0,0.0,1,0,0,0,0,0,0.43
34931,13,3,0.07692307692307693,0.15384615384615385,0.15384615384615385,-0.38461538461538464,1,0,0,0,0,0,0.23
42413,69,49,0.37681159420289856,0.3333333333333333,0.37681159420289856,0.057971014492753624,0,0,0,0,1,0,0.71
43304,53,43,0.41509433962264153,0.39622641509433965,0.33962264150943394,-0.05660377358490566,0,0,0,0,1,0,0.81
44518,37,23,0.2702702702702703,0.35135135135135137,0.4864864864864865,-0.2972972972972973,0,0,0,0,1,0,0.62
40454,3,0,0.0,0.0,0.0,-0.3333333333333333,1,0,0,0,0,0,0.0
43132,16,1,0.0,0.0625,0.125,-0.0625,1,0,0,0,0,0,0.06
45117,2,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
43178,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0
43607,38,14,0.21052631578947367,0.15789473684210525,0.4473684210526316,-0.15789473684210525,0,0,0,0,0,1,0.37
44240,74,63,0.4864864864864865,0.36486486486486486,0.5,-0.2702702702702703,0,0,0,0,0,1,0.85
39250,57,7,0.07017543859649122,0.05263157894736842,1.1578947368421053,-0.05263157894736842,0,0,0,1,0,0,0.12
40309,11,2,0.09090909090909091,0.09090909090909091,1.5454545454545454,0.0,0,0,0,1,0,0,0.18
41419,16,0,0.0,0.0,1.1875,-0.25,0,0,0,1,0,0,0.0
41219,8,3,0.125,0.25,0.0,0.125,1,0,0,0,0,0,0.38
43725,39,10,0.07692307692307693,0.1794871794871795,0.15384615384615385,0.0,1,0,0,0,0,0,0.26
44937,23,3,0.0,0.13043478260869565,0.0,-0.21739130434782608,1,0,0,0,0,0,0.13
42434,69,45,0.30434782608695654,0.34782608695652173,0.391304347826087,-0.057971014492753624,0,0,0,1,0,0,0.65
43537,51,18,0.19607843137254902,0.1568627450980392,0.5098039215686274,-0.29411764705882354,0,0,0,1,0,0,0.35
44400,68,34,0.20588235294117646,0.29411764705882354,0.4411764705882353,0.1323529411764706,0,0,0,1,0,0,0.5
42921,26,7,0.07692307692307693,0.19230769230769232,0.23076923076923078,-0.46153846153846156,0,0,0,1,0,0,0.27
43962,6,2,0.0,0.3333333333333333,0.0,0.3333333333333333,0,0,0,1,0,0,0.33
44885,12,4,0.08333333333333333,0.25,0.3333333333333333,-0.3333333333333333,0,0,0,1,0,0,0.33
24328,20,3,0.1,0.05,0.6,-0.2,0,0,0,0,1,0,0.15
25376,5,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0
26263,7,0,0.0,0.0,0.5714285714285714,-0.14285714285714285,0,0,0,0,1,0,0.0
38220,62,16,0.12903225806451613,0.12903225806451613,0.2903225806451613,-0.06451612903225806,0,0,0,1,0,0,0.26
39538,2,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0
40488,5,0,0.0,0.0,0.8,-0.6,0,0,0,1,0,0,0.0
39300,55,6,0.01818181818181818,0.09090909090909091,0.38181818181818183,0.14545454545454545,0,1,0,0,0,0,0.11
40233,18,5,0.05555555555555555,0.2222222222222222,0.6111111111111112,0.4444444444444444,0,1,0,0,0,0,0.28
41197,25,4,0.04,0.12,0.32,0.4,0,1,0,0,0,0,0.16
41303,7,1,0.0,0.14285714285714285,0.2857142857142857,-0.14285714285714285,0,1,0,0,0,0,0.14
41952,54,11,0.07407407407407407,0.12962962962962962,0.25925925925925924,0.037037037037037035,0,1,0,0,0,0,0.2
42879,27,9,0.07407407407407407,0.25925925925925924,0.2962962962962963,0.1111111111111111,0,1,0,0,0,0,0.33
14934,19,10,0.2631578947368421,0.2631578947368421,0.3157894736842105,-0.5789473684210527,0,0,0,0,1,0,0.53
15773,4,0,0.0,0.0,0.0,-0.5,0,0,0,0,1,0,0.0
16465,7,0,0.0,0.0,0.5714285714285714,-0.42857142857142855,0,0,0,0,1,0,0.0
42407,65,52,0.24615384615384617,0.5538461538461539,0.5230769230769231,-0.2153846153846154,0,0,0,1,0,0,0.8
43368,53,33,0.18867924528301888,0.4339622641509434,0.49056603773584906,-0.11320754716981132,0,0,0,1,0,0,0.62
44277,75,55,0.21333333333333335,0.52,0.5066666666666667,0.12,0,0,0,1,0,0,0.73
39573,6,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
40306,10,2,0.1,0.1,0.4,-0.1,0,0,0,1,0,0,0.2
41173,39,5,0.02564102564102564,0.10256410256410256,0.15384615384615385,-0.1794871794871795,0,0,0,1,0,0,0.13
35510,73,19,0.1232876712328767,0.136986301369863,0.3150684931506849,-0.0547945205479452,0,0,0,1,0,0,0.26
36426,48,11,0.125,0.10416666666666667,0.125,0.10416666666666667,0,0,0,1,0,0,0.23
37528,56,5,0.07142857142857142,0.017857142857142856,0.35714285714285715,-0.42857142857142855,0,0,0,1,0,0,0.09
12319,59,30,0.2033898305084746,0.3050847457627119,2.0338983050847457,-0.01694915254237288,0,0,0,1,0,0,0.51
13073,39,13,0.10256410256410256,0.23076923076923078,1.205128205128205,-0.07692307692307693,0,0,0,1,0,0,0.33
13764,26,5,0.11538461538461539,0.07692307692307693,0.46153846153846156,-0.5384615384615384,0,0,0,1,0,0,0.19
27833,49,3,0.04081632653061224,0.02040816326530612,0.12244897959183673,-0.02040816326530612,0,0,0,1,0,0,0.06
28518,63,11,0.09523809523809523,0.07936507936507936,0.2857142857142857,0.031746031746031744,0,0,0,1,0,0,0.18
29439,63,11,0.09523809523809523,0.07936507936507936,0.2857142857142857,0.031746031746031744,0,0,0,1,0,0,0.18
24154,75,11,0.06666666666666667,0.08,1.1066666666666667,0.02666666666666667,1,0,0,0,0,0,0.15
25139,66,5,0.045454545454545456,0.030303030303030304,0.5606060606060606,-0.13636363636363635,1,0,0,0,0,0,0.08
26187,1,0,0.0,0.0,0.0,-3.0,1,0,0,0,0,0,0.0
1712,38,2,0.0,0.05263157894736842,0.7368421052631579,0.0,0,1,0,0,0,0,0.05
1838,48,5,0.08333333333333333,0.020833333333333332,0.7708333333333334,0.0,0,1,0,0,0,0,0.1
2010,32,3,0.0625,0.03125,0.625,0.0,0,1,0,0,0,0,0.09
6707,65,46,0.12307692307692308,0.5846153846153846,1.523076923076923,0.13846153846153847,0,1,0,0,0,0,0.71
7319,78,42,0.0641025641025641,0.47435897435897434,0.7692307692307693,0.47435897435897434,0,1,0,0,0,0,0.54
7764,54,17,0.018518518518518517,0.2962962962962963,0.3888888888888889,0.18518518518518517,0,1,0,0,0,0,0.32
6984,76,52,0.2236842105263158,0.4605263157894737,0.17105263157894737,-0.2236842105263158,1,0,0,0,0,0,0.68
7327,78,40,0.1794871794871795,0.3333333333333333,0.23076923076923078,-0.28205128205128205,1,0,0,0,0,0,0.51
7754,78,19,0.0641025641025641,0.1794871794871795,0.07692307692307693,-0.01282051282051282,1,0,0,0,0,0,0.24
8086,78,30,0.08974358974358974,0.2948717948717949,1.064102564102564,0.32051282051282054,0,1,0,0,0,0,0.39
8516,77,16,0.0,0.2077922077922078,1.1168831168831168,-0.18181818181818182,0,1,0,0,0,0,0.21
9004,70,7,0.014285714285714285,0.08571428571428572,0.6857142857142857,0.38571428571428573,0,1,0,0,0,0,0.1
8834,79,34,0.21518987341772153,0.21518987341772153,0.8354430379746836,-0.189873417721519,0,0,0,1,0,0,0.43
9344,69,23,0.14492753623188406,0.18840579710144928,1.1594202898550725,-0.17391304347826086,0,0,0,1,0,0,0.33
9754,69,28,0.2028985507246377,0.2028985507246377,0.5507246376811594,-0.2318840579710145,0,0,0,1,0,0,0.41
4349,67,38,0.22388059701492538,0.34328358208955223,1.164179104477612,0.0,1,0,0,0,0,0,0.57
4482,70,52,0.14285714285714285,0.6,1.0571428571428572,0.0,1,0,0,0,0,0,0.74
4802,30,22,0.2,0.5333333333333333,1.1666666666666667,0.0,1,0,0,0,0,0,0.73
5046,70,58,0.3142857142857143,0.5142857142857142,2.6285714285714286,0.0,0,0,0,1,0,0,0.83
5219,68,26,0.10294117647058823,0.27941176470588236,1.338235294117647,0.0,0,0,0,1,0,0,0.38
5921,69,28,0.2028985507246377,0.2028985507246377,2.5072463768115942,0.0,0,0,0,1,0,0,0.41
8146,77,17,0.05194805194805195,0.16883116883116883,0.974025974025974,-0.37662337662337664,0,1,0,0,0,0,0.22
8466,72,24,0.05555555555555555,0.2777777777777778,0.8611111111111112,-0.3333333333333333,0,1,0,0,0,0,0.33
9046,9,2,0.0,0.2222222222222222,0.4444444444444444,-0.6666666666666666,0,1,0,0,0,0,0.22
12416,41,17,0.0975609756097561,0.3170731707317073,1.0975609756097562,-0.14634146341463414,0,0,0,1,0,0,0.42
13816,19,3,0.05263157894736842,0.10526315789473684,1.368421052631579,-0.5789473684210527,0,0,0,1,0,0,0.16
15046,18,2,0.05555555555555555,0.05555555555555555,1.8888888888888888,-0.05555555555555555,0,0,0,1,0,0,0.11
6555,31,8,0.0967741935483871,0.16129032258064516,1.096774193548387,-0.22580645161290322,0,0,0,1,0,0,0.26
7375,56,27,0.19642857142857142,0.2857142857142857,0.9464285714285714,-0.16071428571428573,0,0,0,1,0,0,0.48
7737,69,22,0.13043478260869565,0.18840579710144928,1.2753623188405796,-0.2898550724637681,0,0,0,1,0,0,0.32
38012,82,34,0.14634146341463414,0.2682926829268293,0.2926829268292683,-0.4024390243902439,0,0,0,1,0,0,0.42
38840,76,43,0.18421052631578946,0.3815789473684211,0.15789473684210525,-0.14473684210526316,0,0,0,1,0,0,0.57
40326,12,2,0.0,0.16666666666666666,0.0,0.0,0,0,0,1,0,0,0.17
34870,12,5,0.25,0.16666666666666666,0.3333333333333333,-0.25,1,0,0,0,0,0,0.42
35774,17,5,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.058823529411764705,1,0,0,0,0,0,0.29
36679,23,3,0.043478260869565216,0.08695652173913043,0.2608695652173913,-0.34782608695652173,1,0,0,0,0,0,0.13
34242,7,0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0,1,0,0,0,0,0.0
35058,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
36052,9,0,0.0,0.0,0.8888888888888888,-0.1111111111111111,0,1,0,0,0,0,0.0
38362,31,8,0.16129032258064516,0.0967741935483871,0.3225806451612903,0.16129032258064516,0,0,0,0,1,0,0.26
39158,36,12,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.05555555555555555,0,0,0,0,1,0,0.33
40301,13,2,0.15384615384615385,0.0,0.46153846153846156,-0.15384615384615385,0,0,0,0,1,0,0.15
35195,82,66,0.3170731707317073,0.4878048780487805,0.6097560975609756,-0.012195121951219513,0,0,0,0,1,0,0.81
36210,46,24,0.2608695652173913,0.2608695652173913,0.6086956521739131,-0.21739130434782608,0,0,0,0,1,0,0.52
37186,64,27,0.140625,0.28125,0.1875,0.125,0,0,0,0,1,0,0.42
42662,69,22,0.13043478260869565,0.18840579710144928,0.36231884057971014,0.028985507246376812,1,0,0,0,0,0,0.32
43484,43,22,0.16279069767441862,0.3488372093023256,0.37209302325581395,0.23255813953488372,1,0,0,0,0,0,0.51
