playername,gp,tp,ppg,gpg,apg,pmpg,+/-pg,position_C,position_D,position_F,position_L,position_R,position_W
Alexander True,27,5,0.15666666666666668,0.0,0.15873015873015872,0.4246031746031746,-0.007936507936507945,1.0,0.0,0.0,0.0,0.0,0
Alexander Urbom,34,4,0.10750000000000001,0.09375,0.0125,0.6875,-0.25,0.0,1.0,0.0,0.0,0.0,0
Alexander V. Boikov,10,0,0.0,0.0,0.0,1.3125,-0.0625,0.0,1.0,0.0,0.0,0.0,0
Alexander Vasyunov,18,5,0.28,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Alexander Volchkov,3,0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0
Alexander Volkov,46,14,0.22999999999999998,0.0945945945945946,0.13663663663663664,0.4144144144144144,-0.3198198198198198,0.0,0.0,0.0,0.0,1.0,0
Alexander Wennberg,543,264,0.48124999999999996,0.12691549524774892,0.3544605588750999,0.21421566642571319,-0.02191428659564513,1.0,0.0,0.0,0.0,0.0,0
Alexander Yelesin,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Alexandre Bolduc,65,5,0.05166666666666667,0.013888888888888888,0.037698412698412696,0.6871031746031746,-0.14146825396825394,1.0,0.0,0.0,0.0,0.0,0
Alexandre Burrows,913,409,0.4392307692307692,0.219983346400054,0.21856338273955833,1.2381732463076014,0.10911393606878253,0.0,0.0,0.0,0.0,1.0,0
Alexandre Carrier,95,31,0.1375,0.020200148257968866,0.1178650852483321,0.4409439090684457,0.4156473931307141,0.0,1.0,0.0,0.0,0.0,0
Alexandre Daigle,694,378,0.5236363636363637,0.20294943069287463,0.3209555168622083,0.28777095108353684,-0.26740821584165514,1.0,0.0,0.0,0.0,0.0,0
Alexandre Fortin,24,6,0.25,0.125,0.125,0.08333333333333333,-0.25,0.0,0.0,0.0,1.0,0.0,0
Alexandre Giroux,48,12,0.21666666666666667,0.10879629629629628,0.10879629629629628,0.4398148148148148,-0.20833333333333334,0.0,0.0,0.0,1.0,0.0,0
Alexandre Grenier,9,0,0.0,0.0,0.0,0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,1.0,0
Alexandre Picard,320,71,0.14416666666666667,0.03707401559806816,0.10559051645959243,0.602947847675744,-0.13292715512592393,0.0,0.5833333333333334,0.0,0.4166666666666667,0.0,0
Alexandre Texier,123,49,0.4325,0.26346371882086167,0.16723356009070295,0.2650226757369614,0.3295068027210884,1.0,0.0,0.0,0.0,0.0,0
Alexei Gusarov,607,167,0.260909090909091,0.06329953929086624,0.19787527851658185,0.48418971314059506,0.04733210002898365,0.0,1.0,0.0,0.0,0.0,0
Alexei Kaigorodov,6,1,0.17,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0
Alexei Kasatonov,383,160,0.37999999999999995,0.09262845811248065,0.2864092100464281,0.7945712782413911,0.12653652738239204,0.0,1.0,0.0,0.0,0.0,0
Alexei Kovalev,1394,1074,0.7505000000000001,0.3099001768477439,0.43971356790274096,0.9545551028465022,-0.0293989814645213,0.0,0.0,0.0,0.0,1.0,0
Alexei Kudashov,25,1,0.04,0.04,0.0,0.16,-0.12,1.0,0.0,0.0,0.0,0.0,0
Alexei Marchenko,121,21,0.13,0.03290408778213656,0.09600460515094661,0.6495110580476433,0.5429743021206437,0.0,1.0,0.0,0.0,0.0,0
Alexei Mikhnov,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Alexei Morozov,526,269,0.54,0.1994233664448188,0.33923454709829526,0.258228080055052,-0.09638494744823589,0.0,0.0,0.0,0.0,1.0,0
Alexei Ponikarovsky,751,351,0.40769230769230774,0.17468793546687686,0.23445297348139088,0.5810796489987278,0.09656134344086233,0.0,0.0,0.0,1.0,0.0,0
Alexei Protas,33,9,0.27,0.09090909090909091,0.18181818181818182,0.0,0.12121212121212122,1.0,0.0,0.0,0.0,0.0,0
Alexei S. Vasilyev,1,0,0.0,0.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
Alexei Semyonov,257,38,0.1557142857142857,0.03564298106388763,0.11966210717367054,1.160871745515594,0.01985739959838017,0.0,1.0,0.0,0.0,0.0,0
Alexei Smirnov,60,7,0.12333333333333334,0.022727272727272724,0.0984848484848485,0.30303030303030304,-0.007575757575757576,0.0,0.0,0.0,1.0,0.0,0
Alexei Tezikov,30,2,0.03,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.23768115942028986,0.0,1.0,0.0,0.0,0.0,0
Alexei Toropchenko,24,2,0.08,0.08333333333333333,0.0,0.5416666666666666,-0.20833333333333334,0.0,0.0,0.0,0.0,1.0,0
Alexei Yashin,897,815,0.8946153846153847,0.38533461277047,0.5089547543730931,0.4524570608274115,-0.10258065984400412,1.0,0.0,0.0,0.0,0.0,0
Alexei Yegorov,11,6,0.53,0.16666666666666666,0.3611111111111111,0.1111111111111111,-0.02777777777777779,0.0,0.0,0.0,0.0,1.0,0
Alexei Yemelin,456,81,0.19142857142857142,0.0368803252457866,0.15325563167602643,0.804352390340792,-0.01786973615743003,0.0,1.0,0.0,0.0,0.0,0
Alexei Zhamnov,850,755,0.8792857142857141,0.30025853623117044,0.5784902169079696,0.825374854852094,-0.003618402426774667,1.0,0.0,0.0,0.0,0.0,0
Alexei Zhitnik,1153,499,0.42875,0.08687621277586592,0.34128026356985147,1.2229868682832983,-0.053733845568233414,0.0,1.0,0.0,0.0,0.0,0
Alexis Lafreniere,129,48,0.375,0.22358121330724068,0.14885029354207435,0.324853228962818,-0.06934931506849315,0.0,0.0,0.0,1.0,0.0,0
Alf Pike,234,119,0.5266666666666667,0.1857960017922092,0.33982601821515696,0.5898279870104222,0.0,0.0,0.0,1.0,0.0,0.0,0
Alf Skinner,51,20,0.37000000000000005,0.24763979665940453,0.12273057371096587,0.9877580661894386,0.0,0.0,0.0,0.0,0.0,1.0,0
Alfie Turcotte,112,46,0.2914285714285714,0.0889102810935695,0.20231035810550638,0.3052239763830061,-0.3210627647285329,1.0,0.0,0.0,0.0,0.0,0
Alfred Lepine,526,240,0.44538461538461543,0.2686920428431556,0.1757420647398609,0.710588568892427,0.0,1.0,0.0,0.0,0.0,0.0,0
Allan Egeland,17,0,0.0,0.0,0.0,0.9249999999999999,-0.25,1.0,0.0,0.0,0.0,0.0,0
Allan Shields,458,89,0.18999999999999997,0.08413258256495178,0.10579534071054919,1.253520782180649,0.0,0.0,1.0,0.0,0.0,0.0,0
Allan Stanley,1244,433,0.3409523809523809,0.07644643916335873,0.2626333553673868,0.6563788945478194,0.001488095238095238,0.0,1.0,0.0,0.0,0.0,0
Allan Stewart,64,10,0.10666666666666667,0.04413472706155633,0.06368563685636856,3.2903890824622537,0.08314943863724353,0.0,0.0,0.0,1.0,0.0,0
Allen Pedersen,428,41,0.08125,0.009925122755207617,0.07134561668331509,1.1217903951888064,-0.01993566108948789,0.0,1.0,0.0,0.0,0.0,0
Alvin Fisher,9,1,0.11,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0
Alvin Jones,50,5,0.08,0.023809523809523808,0.05735930735930736,0.5753517316017316,0.0,0.0,1.0,0.0,0.0,0.0,0
Alyn McCauley,570,213,0.327,0.14446792599071162,0.18270914935870008,0.21206801399997807,0.05854403245449459,1.0,0.0,0.0,0.0,0.0,0
Amby Moran,35,2,0.045,0.021739130434782608,0.021739130434782608,0.7210144927536233,0.0,0.0,1.0,0.0,0.0,0.0,0
Amos Arbour,114,69,0.505,0.3798897358679967,0.12567052512704688,0.5384434406173537,0.0,0.0,0.0,0.0,1.0,0.0,0
Anatoli Fedotov,4,2,1.0,0.0,1.0,0.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0
Anatoli Semyonov,362,194,0.43125,0.15445253606762432,0.2792337689955119,0.2689206606251648,0.025349506891157503,1.0,0.0,0.0,0.0,0.0,0
Anders Bjork,207,52,0.25,0.1084418901660281,0.14189016602809706,0.19374201787994894,-0.08535121328224775,0.0,0.0,0.0,1.0,0.0,0
Anders Carlsson,104,33,0.26333333333333336,0.07929472025216705,0.18173758865248227,0.2390661938534279,-0.24029747832939322,1.0,0.0,0.0,0.0,0.0,0
Anders Eldebrink,55,14,0.265,0.07198142414860681,0.19349845201238391,0.5116099071207431,-0.08513931888544891,0.0,1.0,0.0,0.0,0.0,0
Anders Eriksson,638,203,0.23714285714285716,0.03077472780481988,0.20563825390141396,0.4462587828556924,0.13746069536569944,0.0,1.0,0.0,0.0,0.0,0
Anders Hakansson,330,98,0.278,0.15162834888283888,0.12757187685700314,0.40635075942087207,-0.1337482468694738,0.0,0.0,0.0,1.0,0.0,0
Anders Hedberg,465,398,0.7742857142857141,0.317939444521723,0.45368720151156866,0.2625182570593963,0.015917402744934393,0.0,0.0,0.0,0.0,1.0,0
Anders Kallur,372,211,0.5383333333333334,0.25553216341088664,0.2824330159531754,0.4142293199408605,0.09196337155128657,0.0,0.0,1.0,0.0,0.0,0
Anders Lee,589,363,0.66,0.37899333423208076,0.28151731180604106,0.5271709164616261,-0.08109673724043415,0.0,0.0,0.0,1.0,0.0,0
Anders Myrvold,41,6,0.16199999999999998,0.0,0.16111111111111112,0.48888888888888893,-0.20555555555555555,0.0,1.0,0.0,0.0,0.0,0
Anders Steen,42,16,0.38,0.11904761904761904,0.2619047619047619,0.5238095238095238,-0.5238095238095238,0.0,0.0,1.0,0.0,0.0,0
Andre Benoit,181,48,0.186,0.039293167677634536,0.14770744345406434,0.3321042434644666,-0.002525306703594632,0.0,1.0,0.0,0.0,0.0,0
Andre Boudrias,662,491,0.6866666666666666,0.1862319839162401,0.4999431011113434,0.2855320516954706,-0.06110546135821072,0.0,0.0,0.0,1.0,0.0,0
Andre Burakovsky,512,292,0.58,0.24367120756982363,0.33369494666219135,0.2550307869369049,0.13054564706199023,0.0,0.0,0.0,1.0,0.0,0
Andre Champagne,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Andre Corriveau,3,1,0.33,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Andre Deveaux,31,2,0.05333333333333334,0.0,0.05291005291005291,2.2645502645502646,-0.2698412698412698,0.0,0.0,0.0,0.0,1.0,0
Andre Dore,257,95,0.24714285714285716,0.03614718614718615,0.20948051948051952,0.7730751391465677,-0.011490414347557197,0.0,1.0,0.0,0.0,0.0,0
Andre Dupont,800,244,0.31230769230769234,0.07789413533105695,0.23300909293743113,2.462366232466513,0.3554052368904225,0.0,1.0,0.0,0.0,0.0,0
Andre Faust,47,17,0.375,0.20810810810810812,0.16756756756756758,0.33513513513513515,0.23648648648648649,1.0,0.0,0.0,0.0,0.0,0
Andre Hidi,7,3,0.25,0.16666666666666666,0.08333333333333333,0.75,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0
Andre Hinse,4,0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0
Andre Lacroix,325,198,0.61,0.2314867559086626,0.37661040038321986,0.15271909762781974,-0.08082181260680248,1.0,0.0,0.0,0.0,0.0,0
Andre Peloffy,9,0,0.0,0.0,0.0,0.0,-0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0
Andre Petersson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Andre Pronovost,556,198,0.322,0.13830914875831757,0.1843481270966885,0.5990868195104129,0.0,0.0,0.0,0.0,1.0,0.0,0
Andre Roy,548,70,0.1141666666666667,0.052367356964752566,0.06152788103565556,2.0306646816889717,-0.07987800623716719,0.0,0.0,0.0,1.0,0.0,0
Andre Savage,66,24,0.20750000000000002,0.11361434108527133,0.0912063953488372,0.12063953488372092,0.06807170542635659,0.0,0.0,0.0,0.0,1.0,0
Andre Savard,790,482,0.5975,0.259207955190409,0.3382913865237833,0.5009459425766802,0.12843186981505744,1.0,0.0,0.0,0.0,0.0,0
Andre St-Laurent,644,316,0.48363636363636364,0.211309980958063,0.27137237169525624,1.2433248524874714,0.02461996456232295,1.0,0.0,0.0,0.0,0.0,0
Andreas Athanasiou,373,193,0.5114285714285713,0.278378929042494,0.23270722147051506,0.35783805715875,-0.1841576171901351,1.0,0.0,0.0,0.0,0.0,0
Andreas Borgman,55,13,0.26,0.03125,0.22619047619047616,0.5773809523809523,-0.10119047619047619,0.0,1.0,0.0,0.0,0.0,0
Andreas Dackell,673,262,0.3788888888888889,0.13679699632634978,0.24252826224247587,0.2516961728464612,0.023820178179004812,0.0,0.0,0.0,1.0,0.0,0
Andreas Englund,33,3,0.0325,0.0,0.03125,1.0583333333333333,-0.14999999999999997,0.0,1.0,0.0,0.0,0.0,0
Andreas Engqvist,15,0,0.0,0.0,0.0,0.16666666666666666,-0.041666666666666664,1.0,0.0,0.0,0.0,0.0,0
Andreas Johansson,424,197,0.4822222222222222,0.22507782329706474,0.257136616595451,0.4528141197891429,0.0023656813943585455,0.0,0.0,0.0,1.0,0.0,0
Andreas Johnsson,241,112,0.43,0.1928119036816074,0.23636770379809563,0.29169660285557064,0.005063235090632351,0.0,0.0,0.0,1.0,0.0,0
Andreas Karlsson,264,51,0.196,0.05925372100694539,0.13483217880515902,0.28323916684435646,-0.1506608420856957,1.0,0.0,0.0,0.0,0.0,0
Andreas Lilja,659,94,0.1223076923076923,0.024728940635448875,0.09675290781207214,0.9216028079839094,-0.06428835684350197,0.0,1.0,0.0,0.0,0.0,0
Andreas Martinsen,152,23,0.1475,0.06809501262626262,0.07869318181818181,0.9566919191919192,-0.1527304292929293,0.0,0.0,0.0,1.0,0.0,0
Andreas Nodl,183,36,0.16,0.04809897879025923,0.11029196124639959,0.1349541764859911,-0.1188229903115999,0.0,0.0,0.0,0.0,1.0,0
Andreas Salomonsson,71,14,0.195,0.06690705128205128,0.1266025641025641,0.500801282051282,-0.16947115384615385,0.0,0.0,0.0,1.0,0.0,0
Andreas Thuresson,25,3,0.07,0.022727272727272728,0.045454545454545456,0.4242424242424242,-0.2803030303030303,0.0,0.0,0.0,1.0,0.0,0
Andrei Bashkirov,30,3,0.05666666666666667,0.0,0.05555555555555555,0.0,-0.13703703703703704,0.0,0.0,0.0,1.0,0.0,0
Andrei Chibisov,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Andrei Kostitsyn,398,222,0.5142857142857143,0.225662635267155,0.288397196589287,0.4049704176822821,0.051072481157226915,0.0,0.0,0.0,1.0,0.0,0
Andrei Kovalenko,620,379,0.6000000000000001,0.2758579687035396,0.3237804865186115,0.6309917925933661,-0.05511796007516282,0.0,0.0,0.0,0.0,1.0,0
Andrei Loktionov,155,48,0.26,0.1352209709794849,0.12478084351149366,0.1010569409950215,-0.019628256160763902,1.0,0.0,0.0,0.0,0.0,0
Andrei Lomakin,215,104,0.4425,0.17118371117547188,0.26949132794034425,0.41461516694963213,0.01018051533007091,0.0,0.0,0.0,1.0,0.0,0
Andrei Markov,1059,600,0.5452941176470589,0.11478164031744616,0.42813806623218487,0.4869543403405841,0.05128941413481371,0.0,1.0,0.0,0.0,0.0,0
Andrei Mironov,10,3,0.3,0.1,0.2,1.2,0.2,0.0,1.0,0.0,0.0,0.0,0
Andrei Nazarov,604,127,0.17615384615384613,0.07525096493189626,0.1013404975449303,2.5152533478797334,-0.1624375678322232,0.0,0.0,0.0,1.0,0.0,0
Andrei Nikolishin,677,292,0.42636363636363633,0.1455175495533284,0.2799691784578584,0.4288703215026592,0.04229791490597483,0.0,0.0,0.0,1.0,0.0,0
Andrei Pedan,13,0,0.0,0.0,0.0,1.3846153846153846,-0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0
Andrei Skopintsev,40,6,0.11666666666666665,0.03715170278637771,0.07636738906088751,0.9891640866873065,-0.4530443756449949,0.0,1.0,0.0,0.0,0.0,0
Andrei Svechnikov,278,207,0.7575000000000001,0.32013244808296004,0.4372982815517848,0.8512524321455948,0.09927752545601054,0.0,0.0,0.0,0.0,1.0,0
Andrei Vasilyev,16,7,0.175,0.05,0.125,0.4666666666666667,-0.65,1.0,0.0,0.0,0.0,0.0,0
Andrei Zubarev,4,1,0.25,0.0,0.25,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
Andrei Zyuzin,561,141,0.2381818181818182,0.08011940925451165,0.15887412623134678,0.9279462292840793,-0.0730430865407961,0.0,1.0,0.0,0.0,0.0,0
Andrej Meszaros,645,238,0.35,0.08925594924545882,0.26029887461568546,0.6589623313908654,-0.042862973104252945,0.0,1.0,0.0,0.0,0.0,0
Andrej Nedorost,37,7,0.20249999999999999,0.1111111111111111,0.09226190476190475,0.488095238095238,-0.23214285714285715,1.0,0.0,0.0,0.0,0.0,0
Andrej Nestrasil,128,48,0.35000000000000003,0.11529919073778722,0.23527083702522297,0.13295528383247682,-0.03456199421111702,0.0,0.0,0.0,0.0,1.0,0
Andrej Podkonicky,10,1,0.05666666666666667,0.05555555555555555,0.0,0.1111111111111111,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0
Andrej Sekera,841,253,0.256875,0.050784547210712086,0.20514536117711968,0.299414598887522,0.04092638848462579,0.0,1.0,0.0,0.0,0.0,0
Andrej Sustr,357,68,0.14125000000000001,0.02355768020738951,0.11675007438536827,0.47478627135713386,0.043904282838855946,0.0,1.0,0.0,0.0,0.0,0
Andrew Agozzino,47,9,0.3116666666666667,0.022727272727272724,0.2895622895622895,0.030303030303030304,0.2011784511784512,0.0,0.0,0.0,1.0,0.0,0
Andrew Alberts,459,55,0.10000000000000002,0.015010512384409239,0.08316493937700803,0.9792083300470402,0.0013502603773473398,0.0,1.0,0.0,0.0,0.0,0
Andrew Bodnarchuk,42,4,0.055,0.0,0.05405405405405406,0.3891891891891892,-0.2945945945945946,0.0,1.0,0.0,0.0,0.0,0
Andrew Brunette,1191,782,0.6494117647058824,0.24208770855424214,0.4063901314613476,0.27598468401651816,-0.03494561745632588,0.0,0.0,0.0,1.0,0.0,0
Andrew Campbell,42,2,0.06666666666666667,0.0,0.06565656565656565,0.21212121212121213,-0.1313131313131313,0.0,1.0,0.0,0.0,0.0,0
Andrew Cassels,1073,758,0.6670588235294117,0.19451772544058968,0.47278459745218493,0.3981620198543632,-0.07849193187255485,1.0,0.0,0.0,0.0,0.0,0
Andrew Cogliano,1134,426,0.37133333333333335,0.15272341032862313,0.2179421472570683,0.33603108764873474,0.014781760386734082,1.0,0.0,0.0,0.0,0.0,0
Andrew Copp,480,197,0.495,0.14912968437499521,0.34533030559342864,0.1713888609144773,0.3592791410162831,1.0,0.0,0.0,0.0,0.0,0
Andrew Crescenzi,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Andrew Desjardins,408,64,0.1442857142857143,0.053210152146751954,0.09206952626723282,0.7231118190598094,-0.0709483093640418,0.0,0.0,0.0,0.0,0.0,1
Andrew Ebbett,224,71,0.24625000000000002,0.09124655512975186,0.15535514690227806,0.24731876729827545,0.0847293928748847,1.0,0.0,0.0,0.0,0.0,0
Andrew Ference,979,241,0.2222222222222222,0.04375992896086396,0.17887073475672086,0.7736811491307553,-0.05527160218356883,0.0,1.0,0.0,0.0,0.0,0
Andrew Gordon,55,7,0.072,0.03303303303303303,0.03843843843843844,0.032432432432432434,-0.33183183183183185,0.0,0.0,0.0,0.0,1.0,0
Andrew Hutchinson,158,47,0.31,0.1084914182475158,0.20165989159891598,0.5293586269196026,-0.12824074074074074,0.0,1.0,0.0,0.0,0.0,0
Andrew Joudrey,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Andrew Ladd,998,548,0.516875,0.24657723553267596,0.26964949291165263,0.6235525488520353,0.051871065732140884,0.0,0.0,0.0,1.0,0.0,0
Andrew MacDonald,586,161,0.24545454545454548,0.04135057700827571,0.2037246976098225,0.4732796545858636,0.06766082950368663,0.0,1.0,0.0,0.0,0.0,0
Andrew MacWilliam,12,2,0.17,0.0,0.16666666666666666,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,0
Andrew Mangiapane,253,128,0.404,0.23598268398268402,0.16751158645276293,0.3238675833969952,0.06133613445378152,0.0,0.0,0.0,0.0,0.0,1
Andrew McBain,608,301,0.43545454545454537,0.18259806287700384,0.2518584506338665,1.0408522950144163,-0.2767054982350551,0.0,0.0,0.0,0.0,1.0,0
Andrew McKim,38,5,0.19999999999999998,0.047619047619047616,0.15435139573070608,0.37931034482758624,-0.01970443349753696,1.0,0.0,0.0,0.0,0.0,0
Andrew Miller,15,6,0.335,0.05555555555555555,0.2777777777777778,0.0,-0.19444444444444442,1.0,0.0,0.0,0.0,0.0,0
Andrew Murray,221,40,0.15833333333333335,0.09091947520307968,0.06761209904041474,0.13797932644852468,-0.012349737875034928,1.0,0.0,0.0,0.0,0.0,0
Andrew Peeke,109,20,0.19666666666666668,0.019537480063795853,0.17822966507177032,0.4362041467304625,-0.16746411483253587,0.0,1.0,0.0,0.0,0.0,0
Andrew Peters,271,9,0.03142857142857143,0.019315249610816116,0.010811848250271896,3.041365449000917,-0.08089693557673852,0.0,0.0,0.0,1.0,0.0,0
Andrew Poturalski,4,2,0.5,0.0,0.5,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
Andrew Rymsha,6,0,0.0,0.0,0.0,3.8333333333333335,-0.5,0.0,0.0,0.0,0.0,1.0,0
Andrew Schneider,10,0,0.0,0.0,0.0,1.5,-0.6,0.0,0.0,0.0,1.0,0.0,0
Andrew Shaw,544,247,0.4036363636363637,0.18759663645181143,0.21436898617650665,0.9370348853036863,-0.004677651420019257,0.0,0.0,0.0,0.0,1.0,0
Andy Andreoff,185,26,0.12000000000000002,0.06825396825396825,0.04988662131519274,0.9950113378684808,-0.2139455782312925,1.0,0.0,0.0,0.0,0.0,0
Andy Barbe,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Andy Bathgate,1069,973,0.8423529411764706,0.30207711324660697,0.5395875106074383,0.5854628345362224,-0.017257970044347756,1.0,0.0,0.0,0.0,0.0,0
Andy Bellemer,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Andy Berenzweig,37,10,0.0975,0.028846153846153848,0.0673076923076923,0.1346153846153846,-0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0
Andy Blair,402,161,0.39888888888888885,0.18377596702477125,0.21596498946408232,0.8079156540706104,0.0,1.0,0.0,0.0,0.0,0.0,0
Andy Branigan,27,3,0.135,0.08333333333333333,0.047619047619047616,1.0357142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0
Andy Brickley,385,222,0.5363636363636364,0.19902762807847993,0.33680826750012405,0.16286871993728608,-0.1439380293096608,0.0,0.0,0.0,1.0,0.0,0
Andy Delmore,320,108,0.29375,0.09132987086151276,0.20231763343860582,0.38596730652489863,-0.16717252892006895,0.0,1.0,0.0,0.0,0.0,0
Andy Greene,1050,263,0.24562500000000004,0.04805114903217632,0.19730112005593603,0.2637210955171784,-0.011685603075997551,0.0,1.0,0.0,0.0,0.0,0
Andy Hebenton,630,391,0.6211111111111112,0.3,0.3206349206349206,0.13174603174603175,0.0,0.0,0.0,0.0,0.0,1.0,0
Andy Hilbert,325,106,0.215,0.10214382886871506,0.11334399151378087,0.4147098124149039,-0.06012923113801699,1.0,0.0,0.0,0.0,0.0,0
Andy McDonald,764,519,0.6476923076923077,0.24362543936387374,0.4037934664729089,0.37640266211165935,-0.004742450854505648,1.0,0.0,0.0,0.0,0.0,0
Andy Miele,15,2,0.09666666666666666,0.0,0.09523809523809523,0.5238095238095238,0.38095238095238093,1.0,0.0,0.0,0.0,0.0,0
Andy Roach,5,3,0.6,0.2,0.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Andy Schliebener,84,13,0.09666666666666666,0.013071895424836602,0.08051099227569815,0.9500891265597149,-0.5588235294117647,0.0,1.0,0.0,0.0,0.0,0
Andy Spruce,172,73,0.4033333333333333,0.16568571074203112,0.24019325959250867,0.6553819150815395,-0.28991006024798266,0.0,0.0,0.0,1.0,0.0,0
Andy Sutton,741,171,0.2126666666666667,0.0527139303973263,0.1600300244446524,1.6450721931126884,-0.024492211309166075,0.0,1.0,0.0,0.0,0.0,0
Andy Welinski,46,6,0.14666666666666664,0.012820512820512822,0.1336996336996337,0.10256410256410257,-0.009157509157509161,0.0,1.0,0.0,0.0,0.0,0
Andy Wozniewski,79,12,0.08,0.008333333333333333,0.07121794871794872,0.6116666666666667,-0.11557692307692309,0.0,1.0,0.0,0.0,0.0,0
Angie Moretto,5,3,0.6,0.2,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0
Angus Cameron,35,19,0.54,0.22857142857142856,0.3142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Anson Carter,751,449,0.5972727272727273,0.29141928175494186,0.30606797366756183,0.3263191500398144,-0.03475625049415721,0.0,0.0,0.0,0.0,1.0,0
Anssi Melametsa,27,3,0.11,0.0,0.1111111111111111,0.07407407407407407,-0.18518518518518517,1.0,0.0,0.0,0.0,0.0,0
Anssi Salmela,112,21,0.19666666666666666,0.03730881691408007,0.1584008097165992,0.3927687809266757,-0.07234030589293747,0.0,1.0,0.0,0.0,0.0,0
Antero Lehtonen,65,21,0.32,0.13846153846153847,0.18461538461538463,0.2153846153846154,-0.06153846153846154,0.0,0.0,0.0,1.0,0.0,0
Anthony Angello,31,5,0.11333333333333333,0.07675438596491228,0.03508771929824561,0.47368421052631576,0.028508771929824556,0.0,0.0,0.0,0.0,1.0,0
Anthony Beauvillier,405,188,0.47500000000000003,0.2341469986105005,0.23984717729821156,0.18636779119782132,0.012360258274556469,0.0,0.0,0.0,1.0,0.0,0
Anthony Bitetto,197,31,0.15285714285714283,0.019770408163265307,0.133847504519049,0.8248208766265127,-0.13080562684844052,0.0,1.0,0.0,0.0,0.0,0
Anthony Cirelli,288,157,0.5539999999999999,0.23067012821388716,0.32122866707658676,0.4664002186240349,0.30840791601193324,1.0,0.0,0.0,0.0,0.0,0
Anthony Duclair,463,249,0.5275,0.23569886446542912,0.2916163682480455,0.33158570634084,0.1286001196201722,0.0,0.0,0.0,0.0,0.0,1
Anthony Greco,2,0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,1.0,0
Anthony Mantha,346,223,0.6171428571428571,0.29948826111492843,0.31736830796185184,0.5549839199824325,-0.130194335630816,0.0,0.0,0.0,0.0,1.0,0
Anthony Peluso,148,14,0.11166666666666668,0.014452573482223077,0.09854960852265436,1.7981099987164677,-0.015213066358618918,0.0,0.0,0.0,0.0,1.0,0
Anthony Richard,2,0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
Anthony Stewart,262,71,0.21833333333333335,0.08763023699464378,0.1297607406717576,0.3422302626751779,0.0014782533850330563,0.0,0.0,0.0,0.0,1.0,0
